condition_id,question,end_date_iso
0x09acdae4ba83fc6a0c1e7045179c0f5081a2db993b25ac20610ba38569365326,Will there be 10–12 inches of snow in NYC this weekend?,
0x0a190519ef4fb10724d8aac4b5b1cf675d0b8dd7ec42052bf4f8cb88f2e11571,Will the highest temperature in New York City be between 58–59°F on May 22?,
0x0c2056ec8ffe49d2699ea80c8e3f8b8c5b3d062444d5f7c8a904d11d47710c50,Will the highest temperature in Atlanta be between 60 °F or higher on December 5?,
0x16765372c41124c7f575678743c413378251c93d775338592fd0b55fbf3d73d7,Will the highest temperature in London be between 44°F and 45°F on January 26?,
0x16b0da9d748ae1fc3ca9ba3b3999b7c7c767fdc50aac0725bebddb074745d6ff,Will the highest temperature in London be between 73–74°F on May 29?,
0x17ca45154cd130a1e90d97fcef4b49059555e83ef1c9345fba6cd4d570911bdc,Will the highest temperature in London be 55°F or higher on February 4?,
0x184ab692f80d280b3585dd77fa55c55595fb48caa552acb5db3b4c017f9bc247,Will the highest temperature in New York City be between 56–57°F on May 22?,
0x242f2994d03d3cffff4b007585e9ea1ae7511e508bcf3f470c671e6160a235e5,Will the highest temperature in NYC be between 64-65°F on May 4?,
0x25b0a9f27bf3528acb10ef8ab27be3011e8f7f362fed77a91d0592cd712ca979,Will the highest temperature in New York City be between 53-54°F on May 9?,
0x270ca90d3e82a2d9f6b78b34383cb6cd62564bd35bec8fb21862195d0713d55c,Will the highest temperature in NYC be 74°F or higher on May 4?,
0x2e3e1273fc75f1c64fd5b3251118e31ac63488773d9cfef0caeb8f8f4cb194ca,Will the highest temperature in New York City be between 69–70°F on May 29?,
0x2fc9fed439aecca00368817f84c6ad0259a940a1681a862f94d6c5ffa536d0bc,Will the highest temperature in NYC be between 73-74°F on May 4?,
0x3101908142adc5268ecd060d8674c161bed9b74922ab70341b0b56675fb42f38,Will the highest temperature in NYC be 63°F or below on May 4?,
0x318bf12efbc7c5e45565852abeb8371395974eb8e46a5cfae2f10544111d47f3,Will the highest temperature in Atlanta be between 54–55 °F on December 5?,
0x328cc7a9a4a92c233f24908fea8a79568633168f181b0da6afff9a8dad7de1be,Will the highest temperature in New York City be between 59-60°F on May 9?,
0x365f882c1df56dfc4025cc7c60a9215ef08a187628f0b12c25ee4352f164c79b,Will the highest temperature in London 41°F or below on January 26?,
0x3f473900e36dfe97c133b1c85e98280a01de40c4e1af01b52367fbf50bc59f66,Will the highest temperature in London be 52°F or higher on January 26?,
0x4155814fda05ea213f47002e1851b23a8d204b46cbe7886af174c76a8c3053d0,Will it rain in Central park on Friday May 29th 2026?,
0x42e1284ebf8790b1e488b4864666fc630f7b5c80d31f93790498f193874da109,Will the highest temperature in London be between 69–70°F on May 29?,
0x43918e12d2a10f6812a26be0f5c7c850be0521c2e7db027de96c1ad6302146d0,Will the highest temperature in New York City be 52°F or below on May 9?,
0x473ce5024ddecb71d3e905c65a2c8954df09a5f74784b8eeeb107c0098c02b4b,Will the highest temperature in London be between 50°F and 51°F on January 26?,
0x47755dc2904ed588e113e4a6ac158032faa07fe94470dbd3f74c1cae1cd55449,Will the highest temperature in Atlanta be 49 °F or below on December 5?,
0x4f2236f9cddad4ec0f8d0062956b25361b69b020d14dfc2f865f309036430e97,Will the highest temperature in NYC be between 68-69°F on May 4?,
0x544c1be744301b547e913f846108e788a8313d09a7778a66535c25087d199872,Will the highest temperature in New York City be between 57-58°F on May 9?,
0x5535534b67f6c567fa65b8c2b2a86e81e451c68c51efeecb4b81723c899d7b05,Will the highest temperature in Atlanta be between 52–53 °F on December 5?,
0x5ad8872083875b653b42fe618dbe247ec1a1167781e102d6c7f1c1d99978ca7f,Will the highest temperature in New York City be 60°F or higher on May 22?,
0x68c7205f738352f210f1f0b2546c6aefe7569d309acd754e79ad00421d843146,Will the highest temperature in London be between 42°F and 43°F on January 26?,
0x6d84f23b2727836f19cfdb978fe1cce9249a038734166b7597a301e6e788d568,Will the highest temperature in NYC be between 69-70°F on May 4?,
0x6f6ca52f3c4ad77c536606b861140c38c1bfbe438e13f7fc62ccf707229a9666,Will the highest temperature in New York City be between 75–76°F on May 29?,
0x740799d172cda69f8b9e3b1e9b1a22b196e05a9175a7e17b6a641e259102df0d,Will the highest temperature in Atlanta be between 50–51 °F on December 5?,
0x7a195f8c539220d78315ce8f6224df9a246363df031ba77dd886e0d0fa6cf481,Will the highest temperature in NYC be between 66-67°F on May 4?,
0x7b8804bc964f3b62bc8d13ee9c9a84b7d141723ea593c8ac6e47f53ee082cf5e,Will the highest temperature in NYC be between 33-34°F on February 10?,
0x7ebf98e10578069bd0ee19d38b837c0254df97c9688fd183f8899abf253b2c33,Will the highest temperature in New York City be 77°F or higher on May 29?,
0x833c4acb5213daf0ff29a5d21b0f563e6a14c1c85609392ca6a58860d2699d58,Will there be 8–10 inches of snow in NYC this weekend?,
0x840ae4f464a509c0b66219f5c9b478d137bf3b33f46dce3aa2aa303d65a7c49e,Will there be less than 8 inches of snow in NYC this weekend?,
0x8a653c7584014ea2524028423be7ee9f6ef84fad534e191d016c8e68f736d6d4,Will the highest temperature in Atlanta be between 58-59 °F on December 5?,
0x98e2e58680f05e6e097e4ee3fe22d5ea2445264846b656d3aa989533269f9476,Will there be 12–14 inches of snow in NYC this weekend?,
0xb147d0a5da2f7058bbd57e88b6d05b8159ac067bff9290d7e8cee561037570f8,Will the highest temperature in London be between 46°F and 47°F on January 26?,
0xb529f79ff57cd6677c28fe61268f1de0e3ee19478ead97f6e4b1186b66b1b8bf,Will the highest temperature in New York City be between 71–72°F on May 29?,
0xb616a59306803c4f01c6ffefba3f41331334cf3161db2f26511ce852a68b9573,Will the highest temperature in Atlanta be between 56–57 °F on December 5?,
0xb876bda43e6743df3a166d27c7574173d11617e1ca159169d7e805fda85d8802,Will the highest temperature in London be between 67–68°F on May 29?,
0xb95c70d3c668312f54e62d6615e248d3209388603f28d2ea88f718a7e45d2da1,Will the highest temperature in New York City be between 61-62°F on May 9?,
0xbc7f6e4776eac6f3f79e08672d04421dfde5f910ff129939e5c0161e96edb009,Will the highest temperature in London be 66°F or below on May 29?,
0xc643a48ad3718ab839e9c6d36863b42d9f42f19f73ac4d872c8c137b8abe0cfb,Will the highest temperature in NYC be between 59-60°F on April 6?,
0xca0b9e80579bd966328b9b7a360a1eeeee0d2354559c0d42fbec40418939f736,Will it rain in Central park on Saturday May 30th 2026?,
0xccb024850bbaec388514c38e5092d9b78f4ed2acdb55f6a3a02efc4bcb122246,Will the highest temperature in London be between 75–76°F on May 29?,
0xcea8249cecf42de42a7b47dc93d061a16e7c9615a7477ac3bf145cbe266ce479,Will the highest temperature in New York City be 63°F or higher on May 9?,
0xd2c8d449e51c5afb0077ec515e8081ee4ebd8f81c656cdff8d583ee2da854beb,Will there be 20 or more inches of snow in NYC this weekend?,
0xd9fd4be718a4f38c724ede7ee673f60d69c18dd10f223b96d91d3f2a26c43572,Will the highest temperature in New York City be between 54–55°F on May 22?,
0xdad7561050fb8f172667db9b513bfb87c6c504f613e104aee7ccccbeee8c8854,Will the highest temperature in London be 77°F or higher on May 29?,
0xdb01f8f18492f6f48ee744fe5160077b4629ff06f1f03a5ebb3847d3949fba27,Will the highest temperature in NYC be between 77-78°F on April 22?,
0xdb45692edd206bd691b7c014eddb0bc34a01311c4d5cbf72a532d31ae1153dd5,Will the highest temperature in New York City be 66°F or below on May 29?,
0xe8bdc3f89896825d23dea64fdf47f0fe06c031cd7c9df2f6caa7adcada389c7f,Will there be 18–20 inches of snow in NYC this weekend?,
0xe972388985a85de4253d47c61c22b6426d5ac35b8463c2b1989639923c1a583c,Will the highest temperature in London be between 71–72°F on May 29?,
0xec47d96c1ec25907aa6bbe2636b2aa4ad7dd800164916e87699ba144be02071f,Will the highest temperature in London be between 48°F and 49°F on January 26?,
0xeda3d227c185ffee574d11b3c62040940878ddb1ffc6930896fe1f8b212e02e7,Will there be 14–16 inches of snow in NYC this weekend?,
0xfcd7c30c3e4c09a70bc0ba7880e8b01e61e36076934a766e5e6145b70530f72a,Will the highest temperature in New York City be between 67–68°F on May 29?,
0xfd5060b6294a465ed27a52143ee264fcd22c1decb994d98d2faffc873000aec6,Will the highest temperature in New York City be between 73–74°F on May 29?,
